['50351', '50364']
['50364', '50367']
['50367', '50388']
['50388', '50400']
['50400', '50409']
['50409', '50414']
['50414', '50430']
['50430', '50445']
['50445', '50465']
['50465', '50484']
['50484', '50495']
['50495', '55334']
['55334', '55035']
['55035', '55040']
['55040', '55337']
['55337', '55049']
['55049', '55053']
['55053', '61542']
['61542', '55067']
['55067', '55073']
['55073', '55086']
['55086', '55109']
['55109', '55147']
['55147', '55175']
['55175', '55191']
['55191', '55200']
['55200', '55214']
['55214', '55255']
['55244', '55263']
['55263', '55281']
['55281', '55285']
['54236', '54223']
['55951', '55952']
['55952', '55959']
['55959', '55788']
['55788', '55871']
['60569', '60567']
['60567', '60593']
['60593', '60564']
['60564', '60562']
['60562', '60577']
['60577', '59633']
['59633', '59636']
['59636', '59637']
['59637', '59638']
['59638', '55970']
['55970', '55972']
['55972', '55974']
['55974', '59639']
['59639', '61110']
['61110', '60459']
['60459', '55595']
['55595', '65']
['38', '56639']
['53899', '52829']
['52829', '52799']
['37', '52473']
['52473', '61209']
['61209', '52321']
['52321', '36']
['57797', '57657']
['57657', '57664']
['57664', '57674']
['57674', '57686']
['57686', '57693']
['57693', '57703']
['57703', '60820']
['60820', '60821']
['60821', '60822']
['60822', '60823']
['60823', '60825']
['60825', '60826']
['60826', '60827']
['60827', '61872']
['61872', '60828']
['60828', '60866']
['60866', '60866']
['60866', '60273']
['60273', '60832']
['60832', '60274']
['60274', '60833']
['60833', '60834']
['60834', '60866']
['60866', '60835']
['60835', '60837']
['60837', '60867']
['60867', '55976']
['55976', '60276']
['60276', '60277']
['60277', '55863']
['55863', '55410']
['55410', '55898']
['55898', '55922']
['54', '65']
['56152', '56153']
['56153', '55668']
['55668', '56139']
['56139', '55671']
['55671', '55644']
['55644', '54']
['61555', '61554']
['61554', '54314']
['54314', '60204']
['60204', '53050']
['53050', '52926']
['52743', '52660']
['52660', '15']
['15', '15']
['14', '52826']
['52826', '60426']
['60426', '52991']
['52991', '54369']
['54369', '52743']
['56727', '57078']
['57078', '51563']
['51563', '51640']
['51640', '51731']
['51731', '42']
['42', '42']
['42', '51927']
['51927', '51928']
['51928', '51933']
['51933', '61849']
['61849', '54158']
['54158', '51969']
['51969', '51977']
['51977', '53904']
['53904', '61585']
['61585', '53861']
['53861', '51871']
['51871', '51833']
['51789', '51870']
['51870', '51925']
['53816', '52052']
['52052', '52094']
['52094', '36']
['31', '52459']
['52459', '50111']
['50111', '50112']
['50112', '50115']
['50115', '60663']
['60663', '53702']
['53702', '51880']
['51880', '51798']
['51798', '51750']
['51750', '51712']
['51712', '51671']
['51671', '51577']
['51577', '51501']
['51501', '51406']
['51406', '51349']
['51349', '51285']
['51285', '51258']
['51258', '60']
['60', '60']
['60', '51057']
['51057', '50964']
['50964', '50896']
['50896', '50837']
['50837', '50739']
['50739', '50676']
['50676', '50588']
['50588', '54225']
['54225', '59089']
['53622', '54132']
['54132', '53581']
['53581', '53553']
['53553', '53730']
['53730', '60553']
['60553', '53480']
['53480', '53438']
['53438', '61757']
['61757', '61730']
['61730', '53777']
['53777', '54241']
['54241', '54258']
['54258', '54242']
['54242', '54243']
['54243', '54260']
['54260', '53247']
['61606', '60316']
['60316', '54284']
['54284', '54271']
['54271', '52655']
['52655', '54061']
['54061', '53977']
['53977', '52378']
['52378', '52264']
['27', '52934']
['52934', '52877']
['25', '53053']
['53053', '53072']
['53072', '53088']
['53088', '53107']
['53107', '53129']
['53129', '53148']
['53148', '53161']
['53161', '53166']
['53166', '53195']
['53195', '53204']
['53204', '53228']
['53228', '53240']
['53240', '53254']
['53254', '53273']
['53273', '53300']
['53300', '53305']
['53305', '61839']
['61839', '53329']
['53329', '53979']
['53979', '61793']
['61793', '53361']
['18', '18']
['18', '53994']
['53994', '61030']
['61030', '54663']
['54663', '54698']
['54698', '54655']
['54655', '54643']
['54643', '54627']
['54627', '54631']
['54631', '54636']
['54636', '54644']
['54644', '54742']
['54742', '59343']
['59343', '54735']
['54735', '54724']
['54724', '54639']
['54639', '54623']
['54623', '54620']
['54620', '60205']
['60403', '60462']
['60462', '52429']
['52429', '52471']
['52471', '52567']
['52567', '52655']
['52655', '52759']
['52759', '52853']
['52853', '52910']
['52910', '54406']
['54409', '54505']
['54505', '54492']
['54492', '54493']
['54493', '54503']
['54503', '54506']
['54506', '54507']
['54507', '54410']
['54410', '60649']
['60649', '60641']
['60641', '60544']
['60544', '54497']
['54497', '54430']
['54430', '54440']
['54440', '54498']
['54498', '54499']
['54499', '60597']
['60597', '54466']
['54466', '53609']
['53609', '53625']
['53625', '53633']
['53633', '53639']
['53639', '60546']
['60546', '53622']
['61757', '53382']
['53382', '53390']
['53390', '53759']
['53759', '53687']
['53687', '53406']
['53406', '60605']
['60605', '53884']
['53884', '53403']
['53403', '60611']
['60611', '60611']
['60611', '53476']
['53476', '53712']
['53712', '53470']
['53470', '53456']
['53456', '53491']
['53491', '53711']
['53711', '53540']
['53540', '53547']
['53547', '53589']
['53589', '53620']
['53620', '53667']
['53667', '53659']
['53659', '53646']
['53646', '53630']
['53630', '53631']
['53631', '53616']
['53616', '53606']
['53606', '53614']
['53614', '53603']
['53603', '53592']
['53592', '60547']
['60547', '53595']
['53595', '53557']
['53557', '53520']
['53520', '60542']
['60542', '60542']
['60542', '53465']
['53513', '61582']
['61582', '53526']
['53526', '50119']
['50119', '50120']
['50120', '53550']
['53550', '59316']
['59316', '53570']
['53570', '53565']
['53565', '53574']
['53574', '53583']
['53583', '53635']
['53635', '53643']
['53643', '54379']
['54379', '53655']
['53655', '53846']
['53846', '53880']
['53880', '53671']
['53671', '53715']
['53715', '53736']
['57356', '57222']
['57222', '57231']
['57231', '57237']
['57237', '57244']
['57244', '57256']
['57256', '57265']
['57265', '57267']
['57267', '57271']
['57271', '57276']
['57276', '57273']
['57273', '57278']
['57278', '57279']
['57279', '57279']
['57279', '57307']
['57307', '57310']
['57310', '61647']
['61647', '57333']
['57333', '57303']
['57303', '57304']
['57304', '60685']
['60685', '60685']
['60685', '56458']
['56478', '56478']
['56478', '56444']
['56444', '56448']
['56448', '50851']
['50851', '50919']
['50919', '53938']
['53938', '54194']
['54194', '51099']
['51099', '50103']
['50103', '50102']
['50102', '51152']
['51152', '51404']
['51404', '51273']
['51273', '53815']
['53815', '51379']
['51379', '51410']
['51410', '51447']
['51447', '51491']
['51491', '47']
['47', '47']
['47', '56270']
['56270', '56276']
['56276', '56280']
['56280', '56283']
['56283', '56288']
['56288', '56291']
['56291', '56293']
['56293', '56296']
['56296', '35']
['61271', '54361']
['54361', '52']
['50476', '50532']
['50532', '53776']
['53776', '50583']
['50583', '50609']
['50609', '54318']
['54318', '54068']
['54068', '50693']
['50693', '50746']
['50746', '50822']
['50822', '50104']
['50104', '56093']
['56093', '56094']
['51065', '51084']
['51084', '51113']
['51113', '51126']
['51126', '51140']
['51140', '51199']
['51199', '51228']
['51228', '51249']
['51249', '53774']
['53774', '97']
['97', '51288']
['51288', '97']
['60', '51140']
['97', '51335']
['51335', '51355']
['51355', '51386']
['51386', '51413']
['51413', '62']
['62', '62']
['62', '51478']
['51478', '51497']
['51497', '51528']
['51528', '63']
['63', '63']
['63', '51588']
['51588', '51609']
['51609', '51630']
['51630', '51663']
['53137', '54071']
['54071', '53092']
['53092', '53075']
['53075', '27']
['52934', '52858']
['52858', '52772']
['52772', '52715']
['52715', '52616']
['52616', '52502']
['52502', '52387']
['52387', '52346']
['52346', '52187']
['52187', '52189']
['52037', '51958']
['51958', '51897']
['51897', '51805']
['51805', '51717']
['51717', '51635']
['51457', '51414']
['51414', '51364']
['51364', '51315']
['51315', '51315']
['51315', '51340']
['51340', '54303']
['97', '51401']
['51401', '51431']
['51431', '51456']
['51456', '51485']
['51485', '51515']
['51515', '51534']
['51534', '51561']
['51561', '51579']
['51579', '51600']
['51600', '51635']
['51635', '51683']
['51683', '51704']
['51704', '51743']
['51743', '51773']
['51773', '51796']
['51796', '51830']
['51830', '51854']
['51854', '51913']
['51913', '51941']
['51941', '51968']
['51968', '51999']
['51999', '52016']
['52016', '52064']
['52064', '52092']
['52092', '52119']
['52119', '52164']
['52164', '52225']
['52225', '52256']
['52256', '52280']
['52280', '52319']
['52319', '52339']
['52339', '55002']
['55002', '55003']
['55003', '55005']
['55005', '55008']
['55008', '52489']
['52489', '52555']
['52555', '52584']
['52584', '54697']
['54697', '54578']
['54578', '54581']
['54581', '54719']
['52138', '52160']
['52160', '52160']
['52160', '52230']
['52230', '52274']
['52274', '52305']
['52305', '52352']
['52352', '52380']
['52380', '52418']
['52418', '52468']
['52468', '52502']
['52502', '52586']
['52586', '52715']
['52715', '52756']
['52756', '60657']
['60657', '61176']
['61176', '52768']
['52768', '52815']
['52651', '52699']
['52699', '52738']
['52738', '52773']
['52773', '52833']
['52833', '52951']
['97', '54145']
['54145', '54146']
['54146', '51141']
['51141', '53781']
['53781', '51172']
['51172', '51207']
['51207', '51256']
['51256', '54239']
['54239', '51301']
['51301', '51329']
['51329', '51351']
['51351', '51380']
['51380', '51414']
['51414', '51437']
['51437', '51450']
['51450', '51483']
['51483', '51519']
['51519', '51625']
['51625', '51575']
['51575', '51597']
['51597', '51618']
['51618', '51618']
['51618', '51658']
['51658', '51658']
['51658', '51675']
['51675', '51753']
['55479', '55857']
['55857', '55514']
['55514', '55881']
['55881', '55540']
['55540', '55989']
['55989', '55988']
['55541', '55842']
['55842', '55844']
['55844', '55601']
['55601', '55622']
['55622', '56110']
['56110', '56139']
['56139', '56120']
['56120', '53']
['53', '53']
['53', '56140']
['56140', '55760']
['55760', '56142']
['56142', '56143']
['56143', '56144']
['56144', '56145']
['56145', '56115']
['56115', '56118']
['56118', '56049']
['56049', '56119']
['56119', '50561']
['50561', '53948']
['53948', '50579']
['50579', '50657']
['51771', '54317']
['54317', '54287']
['54287', '52031']
['52031', '52082']
['52082', '52132']
['52132', '52155']
['52155', '52209']
['52209', '52272']
['52272', '52304']
['52304', '53734']
['53734', '52377']
['52377', '52377']
['52377', '52454']
['52454', '37']
['50489', '50526']
['50526', '50576']
['50576', '50648']
['50648', '50674']
['50674', '50696']
['50696', '50730']
['50730', '50750']
['50750', '50784']
['50784', '50825']
['50825', '50845']
['50845', '50882']
['50882', '50913']
['50913', '50944']
['50944', '50967']
['50967', '50998']
['50998', '51010']
['51010', '51071']
['51071', '51201']
['51201', '51235']
['51235', '51291']
['51291', '51327']
['51327', '51372']
['51461', '47']
['56388', '56396']
['56396', '56399']
['56399', '56406']
['56406', '56410']
['56410', '56413']
['56413', '50606']
['50606', '50627']
['50627', '56414']
['56414', '56316']
['56316', '50799']
['50799', '50913']
['50913', '50963']
['50963', '51034']
['51034', '51061']
['51061', '51092']
['51092', '51122']
['51122', '51154']
['51154', '51171']
['51171', '51201']
['56421', '56341']
['56341', '56346']
['56346', '56351']
['56351', '56358']
['56358', '56340']
['56340', '56358']
['56358', '56419']
['56419', '56390']
['56390', '56400']
['56400', '56402']
['56402', '56412']
['56412', '50606']
['50606', '50637']
['50637', '50727']
['50727', '50825']
['50825', '50890']
['50890', '50955']
['50955', '51028']
['51028', '51111']
['51111', '51152']
['47', '56307']
['56307', '56253']
['51951', '35']
['35', '35']
['50766', '50831']
['50831', '50855']
['50855', '50900']
['50900', '50946']
['50946', '50992']
['50992', '51028']
['51028', '51078']
['51078', '51135']
['51135', '51163']
['51163', '51212']
['51212', '51259']
['51259', '51314']
['51314', '51345']
['51345', '54215']
['54215', '51461']
['60870', '56772']
['56772', '60871']
['60871', '56780']
['56780', '57074']
['57074', '57051']
['57051', '56793']
['56793', '56801']
['56801', '56805']
['56805', '56805']
['56805', '57047']
['57047', '57049']
['57049', '57083']
['57083', '56835']
['56835', '56835']
['56835', '57075']
['57075', '56851']
['56851', '56863']
['56863', '56881']
['56881', '56889']
['56889', '56900']
['56900', '56726']
['56726', '56921']
['56921', '56938']
['56938', '56945']
['56945', '56951']
['56951', '56727']
['56727', '60633']
['60633', '43']
['56566', '56693']
['56693', '56573']
['56573', '56577']
['56577', '56579']
['56579', '56583']
['56583', '56584']
['56584', '56587']
['56587', '40']
['40', '56589']
['56589', '56591']
['56591', '56595']
['56595', '56597']
['56597', '56600']
['56600', '56603']
['56603', '61696']
['61696', '56607']
['56607', '52505']
['52505', '52460']
['52460', '37']
['37', '52623']
['52623', '52716']
['52716', '52799']
['52799', '52829']
['52829', '53869']
['15', '52483']
['52483', '52399']
['52399', '33']
['33', '52277']
['52277', '52176']
['52176', '53843']
['53843', '52141']
['56536', '56539']
['56539', '56541']
['56541', '56543']
['56543', '56545']
['56545', '56549']
['56549', '56551']
['56551', '56554']
['56554', '56556']
['56556', '56558']
['56558', '56560']
['56560', '56564']
['56564', '56569']
['56569', '56575']
['56575', '56600']
['56600', '56639']
['38', '56603']
['61696', '53894']
['53894', '52290']
['52290', '52246']
['52246', '36']
['36', '36']
['36', '56303']
['56303', '52085']
['52085', '52078']
['57023', '57018']
['57018', '57017']
['57017', '57015']
['57015', '57028']
['57028', '57004']
['57004', '56980']
['56980', '56977']
['56977', '57094']
['57094', '56972']
['56972', '56964']
['56964', '56948']
['56948', '56728']
['56728', '56923']
['56923', '56912']
['56912', '56884']
['56884', '56868']
['56868', '56851']
['56851', '56851']
['56851', '56849']
['56849', '56837']
['56837', '56842']
['56842', '56724']
['56724', '56867']
['56867', '56875']
['56875', '56855']
['56855', '56840']
['56840', '56846']
['56846', '56857']
['56857', '57036']
['57036', '57042']
['57042', '56906']
['56906', '57109']
['57109', '57108']
['57108', '60633']
['57358', '57286']
['57286', '57199']
['57199', '57199']
['57199', '57282']
['57282', '57206']
['57206', '57205']
['57205', '57342']
['57342', '57210']
['57210', '57229']
['57229', '60425']
['60425', '57222']
['57244', '57245']
['57245', '57248']
['57248', '57252']
['57252', '57254']
['57254', '57349']
['57349', '57315']
['57315', '57263']
['57263', '57054']
['57054', '56736']
['56736', '56740']
['56740', '56744']
['56744', '56746']
['56746', '56748']
['56748', '56749']
['56749', '56741']
['56741', '56738']
['56738', '56752']
['56752', '57106']
['57106', '56754']
['56754', '57091']
['57091', '56768']
['56768', '60870']
['60870', '60871']
['60871', '56765']
['56765', '56773']
['56773', '56791']
['56791', '56813']
['56813', '56824']
['56824', '56725']
['56725', '57098']
['57098', '56870']
['56870', '56871']
['56871', '57093']
['57093', '56883']
['56883', '56895']
['56895', '56898']
['56898', '57092']
['57092', '56911']
['56911', '56927']
['56927', '56937']
['56937', '56954']
['56954', '56958']
['56958', '56974']
['56974', '56985']
['56985', '56987']
['57006', '57004']
['56980', '56971']
['56971', '56964']
['56964', '57087']
['57087', '57079']
['57079', '57080']
['57080', '57001']
['57001', '53896']
['53896', '51785']
['51785', '51688']
['51688', '43']
['43', '43']
['56780', '56790']
['56790', '56805']
['56805', '57039']
['57039', '56829']
['56829', '56847']
['56847', '56860']
['56860', '61699']
['61699', '56893']
['56893', '56902']
['56902', '56916']
['56916', '56930']
['56930', '56933']
['56933', '56947']
['56947', '56959']
['56959', '56977']
['56977', '56980']
['56980', '56983']
['56983', '56989']
['56989', '56993']
['56993', '56995']
['56995', '56999']
['56999', '57002']
['57002', '57009']
['57009', '56498']
['56498', '56500']
['56500', '56501']
['56501', '56502']
['56502', '56507']
['56507', '56512']
['56512', '61695']
['61695', '56519']
['56519', '56521']
['56521', '56523']
['56523', '56529']
['56529', '56531']
['56531', '56533']
['56533', '41']
['60870', '57055']
['57055', '56778']
['56778', '56784']
['56784', '56764']
['56764', '56761']
['56761', '56733']
['56733', '56755']
['56755', '57066']
['57066', '56757']
['56757', '56776']
['56776', '56788']
['56788', '56799']
['56799', '56810']
['56810', '56803']
['56803', '57083']
['56835', '56844']
['56844', '57105']
['57105', '56873']
['56873', '56878']
['56878', '56888']
['56888', '56909']
['56909', '56914']
['56914', '56923']
['56923', '56932']
['56932', '56940']
['56940', '56941']
['56941', '56956']
['56956', '56966']
['56966', '57058']
['57058', '57001']
['56146', '56148']
['56148', '56014']
['56014', '56016']
['56016', '56013']
['56013', '53887']
['53887', '53889']
['53889', '53891']
['53891', '50397']
['50397', '53889']
['53889', '53887']
['53887', '56013']
['56013', '56108']
['56108', '56021']
['56021', '56026']
['56026', '56109']
['56109', '56010']
['56010', '50477']
['50477', '52']
['56784', '56786']
['56786', '57101']
['57101', '60500']
['60500', '56797']
['56797', '56471']
['56444', '56476']
['56476', '56464']
['56464', '56486']
['56486', '56494']
['56494', '56454']
['56454', '56489']
['56489', '56451']
['56451', '57114']
['57114', '57319']
['57319', '57318']
['57318', '61382']
['61382', '57340']
['57340', '57115']
['54', '54']
['54', '55725']
['55725', '55699']
['55699', '55684']
['55684', '55662']
['55662', '55634']
['55634', '55612']
['55612', '55637']
['55637', '55608']
['55608', '55585']
['55585', '55832']
['55832', '55997']
['55997', '55525']
['55525', '55507']
['55507', '55834']
['55834', '50213']
['50213', '53854']
['53854', '50195']
['50195', '53852']
['53852', '53863']
['53863', '50165']
['55', '51167']
['56194', '56201']
['56201', '56189']
['56189', '56182']
['56182', '56171']
['56171', '56165']
['56165', '56159']
['56159', '56099']
['56099', '56130']
['56130', '56090']
['56090', '56089']
['56089', '56082']
['56082', '56080']
['56080', '56063']
['56063', '56056']
['56056', '56049']
['56049', '56048']
['56048', '56042']
['56042', '56137']
['56137', '56042']
['56042', '56045']
['56045', '56052']
['56052', '56129']
['56129', '56059']
['56059', '56060']
['56060', '59676']
['55900', '55900']
['55900', '55349']
['55349', '55454']
['55454', '55892']
['55892', '55503']
['55503', '55516']
['55516', '55898']
['55898', '55555']
['55555', '55581']
['55581', '55596']
['55596', '55594']
['55594', '55624']
['55624', '65']
['65', '65']
['65', '55662']
['55662', '55688']
['55688', '55712']
['55712', '55795']
['55795', '55730']
['55730', '55734']
['55734', '55865']
['55865', '53682']
['53682', '50326']
['50326', '50341']
['50341', '50354']
['50354', '50370']
['50370', '50382']
['50382', '50390']
['50390', '50404']
['50404', '2']
['2', '2']
['2', '50447']
['50447', '50466']
['50466', '50488']
['50488', '50493']
['50493', '50505']
['50505', '50528']
['50528', '50543']
['50543', '61707']
['61707', '50572']
['50595', '50617']
['50617', '50634']
['50634', '50666']
['50666', '50685']
['50685', '50718']
['50718', '50732']
['57094', '56977']
['56977', '56959']
['56959', '56961']
['56961', '57026']
['57026', '56975']
['56975', '56958']
['56958', '56954']
['56954', '61770']
['61770', '56930']
['56930', '56930']
['56930', '56916']
['56916', '56903']
['56903', '56893']
['56893', '56878']
['56878', '57105']
['57105', '56844']
['56844', '56835']
['56835', '56820']
['56820', '56815']
['56815', '56807']
['56807', '56795']
['56795', '56797']
['50851', '50800']
['50800', '54160']
['56253', '56243']
['56243', '56237']
['56237', '56232']
['56232', '56235']
['56235', '56242']
['56242', '56246']
['56246', '56229']
['56226', '56223']
['56223', '53808']
['53808', '53810']
['53810', '51194']
['51194', '51119']
['51119', '51119']
['51119', '51058']
['51058', '51013']
['51013', '50971']
['50971', '50']
['50', '50874']
['50874', '51']
['51', '50736']
['50736', '50690']
['50690', '50654']
['50654', '50583']
['50583', '54144']
['54144', '54144']
['54144', '50533']
['50533', '56041']
['56041', '56037']
['56037', '56033']
['56033', '55760']
['55760', '55756']
['55756', '55747']
['55747', '55741']
['55741', '55745']
['55745', '55751']
['55751', '55754']
['55754', '55895']
['55895', '55759']
['55759', '61371']
['31', '31']
['31', '52488']
['52630', '52646']
['52646', '52680']
['52680', '52680']
['52680', '52728']
['52728', '52763']
['52763', '52809']
['52809', '52821']
['52821', '52842']
['52842', '52869']
['52869', '52895']
['52895', '52936']
['52936', '52965']
['52965', '52994']
['52994', '27']
['27', '27']
['27', '53059']
['53059', '61359']
['61359', '54091']
['54091', '53109']
['53109', '53114']
['53114', '53122']
['53122', '53141']
['53141', '53155']
['53155', '53170']
['53170', '53191']
['53191', '53217']
['53217', '54214']
['54214', '54309']
['54309', '53246']
['53246', '53262']
['53262', '53274']
['59532', '55574']
['55470', '55462']
['55462', '55457']
['61371', '55762']
['55762', '55771']
['55771', '56145']
['56145', '55853']
['55853', '55765']
['55765', '55754']
['55754', '55751']
['55751', '55745']
['55745', '55741']
['55741', '55725']
['55725', '55713']
['55713', '54']
['54', '55693']
['55693', '55681']
['55681', '55667']
['55667', '55692']
['55692', '55679']
['55679', '55669']
['55669', '55644']
['55644', '55628']
['55628', '55617']
['55617', '55598']
['55598', '55582']
['55582', '55563']
['55563', '55549']
['55549', '55533']
['55533', '55516']
['55516', '55503']
['55503', '55486']
['55486', '55892']
['55892', '55773']
['55773', '55798']
['55798', '60855']
['60855', '55885']
['55885', '55501']
['55501', '59639']
['61110', '55555']
['55555', '55571']
['55571', '55592']
['55684', '55657']
['55657', '65']
['65', '55613']
['55613', '55918']
['55918', '55574']
['55574', '55913']
['55913', '55531']
['55504', '55915']
['55915', '55916']
['55916', '55560']
['55560', '55578']
['55578', '55585']
['55585', '55608']
['55608', '55627']
['55627', '55643']
['55643', '55652']
['55652', '55940']
['55940', '55687']
['55687', '55709']
['55709', '55709']
['55709', '55795']
['55795', '55911']
['55911', '55796']
['12', '52968']
['52968', '52918']
['52918', '52782']
['52710', '31']
['51880', '56215']
['56215', '56212']
['56212', '56208']
['56208', '56207']
['56207', '56205']
['56205', '56200']
['56200', '56194']
['56194', '56187']
['56187', '56175']
['56175', '51271']
['51271', '56166']
['56166', '51221']
['51221', '51192']
['51192', '51160']
['51160', '53819']
['53819', '51087']
['51087', '51046']
['51046', '51049']
['51049', '51004']
['51004', '50959']
['50959', '50']
['50', '50884']
['50884', '50872']
['50872', '50835']
['50835', '53881']
['53881', '50832']
['50832', '50917']
['50917', '60662']
['60662', '54208']
['54208', '50728']
['50728', '53882']
['53882', '50806']
['53039', '53043']
['53043', '61679']
['61679', '52862']
['52862', '52784']
['52784', '52691']
['52691', '52641']
['52641', '52515']
['52515', '52385']
['52385', '52256']
['52256', '54983']
['54983', '54964']
['3', '50892']
['50892', '50740']
['50740', '50715']
['50715', '50681']
['50670', '50553']
['50553', '50498']
['50498', '50448']
['50448', '54122']
['54122', '50456']
['50456', '50390']
['50390', '50287']
['50287', '54394']
['54394', '55997']
['23', '53117']
['53117', '50107']
['50107', '53987']
['53987', '52984']
['52984', '52984']
['52984', '52706']
['52706', '52571']
['52571', '52493']
['52493', '52360']
['52360', '52234']
['52234', '52119']
['52119', '54946']
['54946', '54931']
['54931', '54918']
['54918', '55009']
['55009', '54864']
['54864', '54846']
['54846', '54828']
['54828', '54826']
['54826', '54817']
['54817', '54807']
['54807', '54785']
['54785', '54767']
['54767', '54759']
['54759', '54757']
['54757', '60506']
['54771', '54776']
['50955', '51078']
['51078', '54173']
['54173', '51183']
['51183', '51225']
['51225', '51250']
['51250', '51270']
['51270', '51291']
['51327', '51346']
['51346', '51376']
['51376', '56232']
['56232', '56237']
['56237', '56243']
['56243', '56253']
['53296', '53259']
['53271', '53237']
['53237', '53221']
['53221', '53191']
['53191', '53125']
['53125', '53088']
['52951', '52951']
['52951', '52833']
['52833', '54098']
['54098', '52594']
['52594', '52497']
['52497', '52402']
['52402', '52312']
['52312', '52242']
['52242', '52127']
['52127', '52015']
['52015', '51913']
['55114', '55096']
['55096', '55084']
['61543', '55064']
['55064', '55064']
['2', '53760']
['50357', '50368']
['50368', '50383']
['50473', '50486']
['50486', '50497']
['50497', '50522']
['50522', '50541']
['50541', '50568']
['50568', '50593']
['50593', '55057']
['55057', '55057']
['55057', '55066']
['55066', '55082']
['55082', '55091']
['55091', '55099']
['55099', '61854']
['61854', '55151']
['55151', '55133']
['55114', '60482']
['60482', '60482']
['55164', '55148']
['55148', '55118']
['55118', '55143']
['55143', '55173']
['55173', '55196']
['55196', '55176']
['55176', '55147']
['55147', '55125']
['55125', '55110']
['54936', '54948']
['54948', '54951']
['54951', '54954']
['54954', '54960']
['54960', '54964']
['54964', '54968']
['54968', '54973']
['54973', '54978']
['54978', '54986']
['54986', '54990']
['54990', '54991']
['54991', '54710']
['54710', '55017']
['55017', '54578']
['54581', '54712']
['54712', '54714']
['54714', '54600']
['54600', '54601']
['54601', '54606']
['54612', '54620']
['54620', '54623']
['54623', '54649']
['54649', '59343']
['59343', '54666']
['54666', '54671']
['54671', '53210']
['53210', '53234']
['53234', '53264']
['53264', '53292']
['53292', '53313']
['53313', '53302']
['53302', '53289']
['53289', '18']
['52078', '35']
['35', '51951']
['51951', '51896']
['51896', '54137']
['54137', '51984']
['51984', '52034']
['52034', '52102']
['52102', '52176']
['52141', '52154']
['52154', '52174']
['52174', '60663']
['60663', '60663']
['60663', '54140']
['52313', '52364']
['52364', '52422']
['52422', '10']
['54150', '54338']
['54338', '50341']
['50341', '50372']
['50372', '54122']
['54122', '50448']
['50448', '50498']
['50498', '50512']
['50512', '50524']
['50524', '50530']
['50530', '50546']
['50546', '50564']
['50564', '50564']
['50564', '53700']
['53700', '50590']
['50590', '50600']
['50678', '50687']
['50687', '50707']
['50707', '53788']
['53788', '50772']
['50772', '50712']
['50712', '50639']
['50639', '50574']
['50574', '50505']
['50505', '50460']
['50460', '50419']
['50419', '50374']
['50374', '50351']
['50351', '50335']
['50335', '1']
['56306', '52227']
['52227', '52286']
['52286', '52328']
['52328', '52374']
['52374', '52437']
['52437', '61807']
['61807', '52530']
['52530', '52587']
['52587', '52627']
['52835', '60994']
['60994', '52882']
['52882', '52904']
['52983', '53032']
['53032', '53073']
['53073', '53065']
['53065', '53045']
['53045', '53033']
['53033', '28']
['50599', '50607']
['50607', '50628']
['50628', '50628']
['50628', '50680']
['50680', '50697']
['50697', '50736']
['50736', '50791']
['50791', '50836']
['50836', '50904']
['50904', '50863']
['50863', '50839']
['50839', '50886']
['50886', '50927']
['50927', '50969']
['50969', '51023']
['51023', '51002']
['51002', '50952']
['50952', '50116']
['50116', '56097']
['56097', '56157']
['56157', '56158']
['56158', '56219']
['56219', '56162']
['56162', '56169']
['56169', '56171']
['56193', '56198']
['56198', '56203']
['56203', '51476']
['51476', '51501']
['51501', '51526']
['51556', '51572']
['56338', '56345']
['56345', '56348']
['56348', '56360']
['56360', '56369']
['56369', '56369']
['56369', '56375']
['56375', '56383']
['56383', '56390']
['56400', '56404']
['56404', '56408']
['56408', '56310']
['56310', '56312']
['56312', '56329']
['56329', '56315']
['56315', '50660']
['50660', '50660']
['50660', '50700']
['50700', '50700']
['50700', '50745']
['50745', '50778']
['50778', '51']
['51', '50867']
['50867', '50902']
['50902', '50943']
['50943', '50974']
['50974', '51022']
['51022', '53975']
['53975', '51083']
['51083', '51124']
['51124', '51148']
['51148', '54135']
['54135', '56161']
['56161', '56164']
['56164', '56169']
['56186', '56191']
['56191', '51406']
['51406', '51406']
['51406', '51449']
['51449', '7']
['56390', '56383']
['56383', '56375']
['56375', '56369']
['56369', '56360']
['56360', '56348']
['56348', '56345']
['56345', '56338']
['56338', '56353']
['56353', '56423']
['56423', '56432']
['56432', '56434']
['56434', '56437']
['56437', '56439']
['56439', '56441']
['56441', '56443']
['56443', '54160']
['50855', '50888']
['50888', '50930']
['50930', '50955']
['50955', '50987']
['50987', '51009']
['51009', '51034']
['60504', '55883']
['55883', '60856']
['60856', '60858']
['60858', '60859']
['60859', '55396']
['55396', '55387']
['55387', '55910']
['55910', '55385']
['55385', '55393']
['55393', '55403']
['55403', '55412']
['55412', '55418']
['55418', '55424']
['55424', '55420']
['55420', '55415']
['55415', '55793']
['55793', '55406']
['55406', '55414']
['55414', '55422']
['55422', '55430']
['55430', '55434']
['55434', '55956']
['55956', '53794']
['53794', '55820']
['55820', '55820']
['55820', '50191']
['50191', '50202']
['50202', '50208']
['50208', '50212']
['50212', '50213']
['50213', '50223']
['50223', '50227']
['50227', '50237']
['50237', '50241']
['50241', '50245']
['50245', '50248']
['50248', '54297']
['54297', '50256']
['50256', '50269']
['50269', '54394']
