StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
1.223,1.223,"(434646.4336524905, 4587215.356026439)",1.223,Artigues | Sant Adrià,223,,41.433848,2.217772,,,0,P.6660223,,1,,,5.263467088467,4,1.811003885199,3,419.253406433927
1.224,1.224,"(435553.5609611446, 4587427.38537564)",1.224,Sant Roc,224,,41.435831,2.228606,,,0,P.6660224,,1,,,5.084895659896,3,1.647850382028,2,338.62775135048
1.225,1.225,"(435961.83750305243, 4587912.948017222)",1.225,Gorg,225,,41.440237,2.233441,,,0,P.6660225,,1,,,4.818228993229,3,1.487084491098,2,241.876965250343
1.226,1.226,"(436342.85789569095, 4588316.834278327)",1.226,Pep Ventura,226,,41.443905,2.237959,,,0,P.6660226,,1,,,4.380728993229,3,1.335119652592,1,129.001048133516
1.227,1.227,"(436860.5921113206, 4588883.977008783)",1.227,Badalona Pompeu Fabra,227,,41.449054,2.244097,,,0,P.6660227,,1,,,3.439552522641,2,1.195499296765,1,0.0
1.314,1.314,"(425684.0625818567, 4581779.990968477)",1.314,Zona Universitària,314,,41.384115,2.111179,,,0,P.6660314,,1,,,3.815958177754,2,1.217137293087,1,0.0
1.315,1.315,"(426301.4742147416, 4581980.755971321)",1.315,Palau Reial,315,,41.38598,2.118538,,,0,P.6660315,,1,,,4.775958177754,3,1.314184784894,1,193.501572200274
1.316,1.316,"(426909.9556853911, 4582178.443059256)",1.316,Maria Cristina,316,,41.387816,2.125791,,,0,P.6660316,,1,,,5.234291511087,4,1.417812258972,2,370.878013383859
1.317,1.317,"(427330.5683609288, 4581763.845937846)",1.317,Les Corts,317,,41.38412,2.130871,,,0,P.6660317,,1,,,5.524146583551,4,1.527295831093,2,532.129323550754
1.318,1.318,"(427747.28521010233, 4581515.6356520625)",1.318,Plaça del Centre,318,,41.381922,2.135884,,,0,P.6660318,,1,,,5.728692038096,4,1.641367718893,2,677.255502700959
1.319,1.319,"(428174.03617198975, 4581475.419620874)",1.319,Sants Estació,319,,41.381598,2.140992,,,0,P.6660319,,1,,,5.881072990477,4,1.758087201125,3,806.256550834476
1.320,1.320,"(428533.8638853281, 4581127.116277564)",1.320,Tarragona,320,,41.378493,2.145336,,,0,P.6660320,,1,,,5.997739657144,5,1.874737536745,3,919.132467951302
1.321,1.321,"(429050.11874658975, 4580736.2181336675)",1.321,Espanya,321,,41.375018,2.151555,,,0,P.6660122,,2,,,6.087965221053,5,1.987787036448,3,1015.883254051439
1.322,1.322,"(429776.7894014637, 4580726.698782363)",1.322,Poble Sec,322,,41.374996,2.160245,,,0,P.6660322,,1,,,6.157409665498,5,2.09296095372,4,1096.508909134887
1.323,1.323,"(430518.6763055443, 4580708.002093455)",1.323,Paral·lel,323,,41.374892,2.169118,,,0,P.6660210,,1,,,6.209697247197,5,2.185467515211,4,1161.009433201645
1.324,1.324,"(431067.8190297792, 4580885.511341856)",1.324,Drassanes,324,,41.376538,2.175664,,,0,P.6660324,,1,,,6.247197247197,5,2.260397830018,4,1209.384826251713
1.325,1.325,"(430852.75611192174, 4581432.376330834)",1.325,Liceu,325,,41.381445,2.17303,,,0,P.6660325,,1,,,6.27143967144,5,2.313272633059,4,1241.635088285092
1.326,1.326,"(430612.27757680917, 4581976.16138603)",1.326,Catalunya,326,,41.386322,2.170092,,,0,P.6660126,,1,,,6.283344433344,5,2.340648640551,4,1257.760219301782
1.327,1.327,"(430221.1968635111, 4582566.260462742)",1.327,Passeig de Gràcia,327,,41.391603,2.165347,,,0,P.6660213,,1,,,6.283344433344,5,2.340648640551,4,1257.760219301782
1.328,1.328,"(429782.71303390106, 4583046.257030997)",1.328,Diagonal,328,,41.395888,2.160047,,,0,P.6660328,,1,,,6.27143967144,5,2.313272633059,4,1241.635088285092
